المعرف,النوع,"رمز المنتج (SKU)",الاسم,"تم النشر","هل هي مميزة؟","إمكانية العرض في الكاتلوج","وصف قصير",الوصف,"تاريخ بدء سعر التخفيض","تاريخ نهاية سعر التخفيض","حالة الضريبة","فئة الضريبة",متوفر؟,المخزون,"انخفاض كمية المخزون","الطلبات المسبقة مسموحة؟","تباع بشكل فردي؟","الوزن (kg)","الطول (cm)","العرض (cm)","الارتفاع (cm)","السماح بمراجعات الزبائن؟","ملاحظة عملية الشراء","سعر التخفيض","السعر الافتراضي",التصنيفات,الوسوم,"فئة الشحن",الصور,"حدود التنزيل","أيام مدة صلاحية التنزيل",الأب,"منتجات مُجمّعة","منتجات يوصى بها","منتجات تسويقية","رابط خارجي","نص الزر",الموضع,"بيانات ميتا: _wpml_word_count","بيانات ميتا: _checkbox_badge_hot","بيانات ميتا: _wc_facebook_sync_enabled","بيانات ميتا: fb_visibility","بيانات ميتا: fb_product_description","بيانات ميتا: _wc_facebook_product_image_source","بيانات ميتا: _wc_facebook_commerce_enabled","بيانات ميتا: _wpml_media_has_media","بيانات ميتا: _wpb_vc_js_status","بيانات ميتا: _wpml_media_duplicate","بيانات ميتا: _wpml_media_featured","بيانات ميتا: _wpml_location_migration_done","بيانات ميتا: fb_product_group_id","بيانات ميتا: fb_product_item_id","بيانات ميتا: _yoast_wpseo_content_score","بيانات ميتا: _yoast_wpseo_estimated-reading-time-minutes","بيانات ميتا: _yoast_wpseo_wordproof_timestamp","اسم السمة 1","قيمة/قيم السمة 1","عرض السمة 1","سمة عالمية 1","اسم السمة 2","قيمة/قيم السمة 2","عرض السمة 2","سمة عالمية 2","بيانات ميتا: _yoast_wpseo_primary_product_cat","بيانات ميتا: _yoast_wpseo_focuskw","بيانات ميتا: _yoast_wpseo_metadesc","بيانات ميتا: _yoast_wpseo_linkdex","بيانات ميتا: _oembed_12d42a806dc672d81f1b6eda3d16290d","بيانات ميتا: _oembed_time_12d42a806dc672d81f1b6eda3d16290d","بيانات ميتا: _oembed_0224b2a9772e4ceac1f5fcb08e0c57b7","بيانات ميتا: _oembed_time_0224b2a9772e4ceac1f5fcb08e0c57b7","بيانات ميتا: _oembed_277d867882773c77793b32f3037a5db5","بيانات ميتا: _oembed_time_277d867882773c77793b32f3037a5db5","بيانات ميتا: _vi_wad_aliexpress_variation_id","بيانات ميتا: _vi_wad_aliexpress_variation_attr","بيانات ميتا: fb_product_image","بيانات ميتا: fb_product_price"
3414,simple,,Liv-0005,1,0,visible,"وحدة تلفزيون عصرية","أقتن ترابيزة تليفزيون بتصميم مميز، عملي وأنيق يتيح لك مساحة تخزينية لعرض قطع الديكور المحببة إليك يزيد من منزلك أناقة.
\nمصنوعة من ام دى اف MDF، و تتكون من رف و درج.",,,taxable,,1,,,0,0,,40,50,100,1,,2580,4300,ترابيزة,,,https://betak.store/wp-content/uploads/2022/12/5.png,,,,,,,,,0,"{""total"":39,""to_translate"":{""en"":39}}",no,yes,yes,,product,no,1,false,1,1,1,5707686549306861,5707686592640190,90,1,,,,,,,,,,,,,,,,,,,,,,,
3415,simple,,Liv-0006,1,0,visible,"وحدة تلفزيون عصرية","أقتن ترابيزة تليفزيون بتصميم مميز، عملي وأنيق يتيح لك مساحة تخزينية لعرض قطع الديكور المحببة إليك يزيد من منزلك أناقة.
\nترابيزة بتصميم أنيق وعملي.
\nتحتوي علي درجين.
\nمصنوعة من ام دي اف MDF.",,,taxable,,1,,,0,0,,100,50,40,1,,2700,4500,ترابيزة,,,https://betak.store/wp-content/uploads/2022/12/6.png,,,,,,,,,0,"{""total"":40,""to_translate"":{""en"":40}}",no,yes,yes,,product,no,1,false,1,1,1,5727991270647272,5727991313980601,90,1,,,,,,,,,,,,,,,,,,,,,,,
3416,simple,,Liv-0007,1,0,visible,"وحدة تلفزيون عصرية","أقتن ترابيزة تليفزيون بتصميم مميز، عملي وأنيق يتيح لك مساحة تخزينية لعرض قطع الديكور المحببة إليك يزيد من منزلك أناقة.
\nمزودة بدرجين.",,,taxable,,1,,,0,0,,40,60,120,1,,3000,5000,ترابيزة,,,https://betak.store/wp-content/uploads/2022/12/7.png,,,,,,,,,0,"{""total"":29,""to_translate"":{""en"":29}}",no,yes,yes,,product,no,1,false,1,1,1,5861181920615005,5861181940615003,90,1,,,,,,,,,,,,,,,,,,,,,,,
3417,simple,,Liv-0008,1,0,visible,"وحدة تلفزيون عصرية","أقتن ترابيزة تليفزيون بتصميم مميز، عملي وأنيق يتيح لك مساحة تخزينية لعرض قطع الديكور المحببة إليك يزيد من منزلك أناقة.
\nمزودة بمساحة تخزين
\nمصنوعة من ام دي اف MDF",,,taxable,,1,,,0,0,,100,50,40,1,,2700,4500,ترابيزة,,,https://betak.store/wp-content/uploads/2022/12/8.png,,,,,,,,,0,"{""total"":36,""to_translate"":{""en"":36}}",no,yes,yes,,product,no,1,false,1,1,1,8504092146328879,8504092219662205,90,1,,,,,,,,,,,,,,,,,,,,,,,
3418,simple,sK-bed-0001,"سرير مودرن خشبي 160 سم ضهر تنجيد كابوتنيه من بيتك ستور",1,0,visible,"سرير عصري","اقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nسرير خامة ميلامين تركي
\nضهر السرير منجد يحتوي علي مساحة تخزيز",,,taxable,,1,,,0,0,,110,200,160,1,,9450,13500,"الغرف > السراير",,,"https://betak.store/wp-content/uploads/2022/12/6-2.png, https://betak.store/wp-content/uploads/2022/12/1-3-1.jpg, https://betak.store/wp-content/uploads/2022/12/1-1-1.jpg",,,,,,,,,0,"{""total"":42,""to_translate"":{""en"":42}}",no,yes,yes,,product,no,1,false,1,1,1,5886417371453510,5886417411453506,90,1,,,,,,,,,,133,,,,,,,,,,,,,
3419,simple,SK-bed-0002,"سرير مودرن خشبي 160 سم ضهر خشبي بليد اضاءة من بيتك ستور",1,0,visible,"سرير عصري","اقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nسرير خامة ميلامين تركي",,,taxable,,1,,,0,0,,110,200,160,1,,11666,16666,"الغرف > السراير",,,"https://betak.store/wp-content/uploads/2022/12/60.png, https://betak.store/wp-content/uploads/2022/12/2-3.jpg, https://betak.store/wp-content/uploads/2022/12/2-1-1.jpg",,,,,,,,,0,"{""total"":36,""to_translate"":{""en"":36}}",no,yes,yes,,product,no,1,false,1,1,1,5950758681683911,5950758708350575,90,1,,,,,,,,,,,,,,,,,,,,,,,
3420,simple,SK-bed-0003,"سرير مودرن خشبي 180سم ضهر خشبي من بيتك ستور + كومود",1,0,visible,"سرير عصري","اقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nسرير خامة ميلامين تركي",,,taxable,,1,,,0,0,,110,200,160,1,,12600,18000,"الغرف > السراير",,,"https://betak.store/wp-content/uploads/2022/12/61.png, https://betak.store/wp-content/uploads/2022/12/3-3.jpg, https://betak.store/wp-content/uploads/2022/12/3-1-1.jpg",,,,,,,,,0,"{""total"":35,""to_translate"":{""en"":35}}",no,yes,yes,,product,no,1,false,1,1,1,5839826692798221,5839826726131551,90,1,,,,,,,,,,133,,,,,,,,,,,,,
3421,simple,sK-bed-0004,"سرير مودرن خشبي 160سم ضهر خشبي من بيتك ستور + كومود",1,0,visible,"سرير عصري","اقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nسرير خامة ميلامين تركي",,,taxable,,1,,,0,0,,110,200,160,1,,11200,16000,"الغرف > السراير",,,"https://betak.store/wp-content/uploads/2022/12/62.png, https://betak.store/wp-content/uploads/2022/12/4-3.jpg, https://betak.store/wp-content/uploads/2022/12/4-1.jpg",,,,,,,,,0,"{""total"":35,""to_translate"":{""en"":35}}",no,yes,yes,,product,no,1,false,1,1,1,6197303436969697,6197303453636362,90,1,,,,,,,,,,133,,,,,,,,,,,,,
3422,simple,SK-bed-0005,"سرير مودرن خشبي 160سم ضهر خشبي من بيتك ستور + كومود",1,0,visible,"سرير عصري","اقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nسرير خامة ميلامين تركي",,,taxable,,1,,,0,0,,110,200,160,1,,11550,16500,"الغرف > السراير",,,"https://betak.store/wp-content/uploads/2022/12/63.png, https://betak.store/wp-content/uploads/2022/12/5-3.jpg, https://betak.store/wp-content/uploads/2022/12/5-1-1.jpg",,,,,,,,,0,"{""total"":35,""to_translate"":{""en"":35}}",no,yes,yes,,product,no,1,false,1,1,1,5703215106459822,5703215153126484,90,1,,,,,,,,,,133,,,,,,,,,,,,,
3423,simple,SK-bed-0006,"سرير مودرن خشبي بوحدات تخزين خلفية مميزة من بيتك ستور",1,0,visible,"سرير عصري","اقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nسرير خامة ميلامين تركي",,,taxable,,1,,,0,0,,110,200,160,1,,18550,26500,"الغرف > السراير",,,"https://betak.store/wp-content/uploads/2022/12/6-1-1.jpg, https://betak.store/wp-content/uploads/2022/12/6-3.jpg",,,,,,,,,0,"{""total"":34,""to_translate"":{""en"":34}}",no,yes,yes,,product,no,1,false,1,1,1,5816868555045313,5816868605045308,90,1,,,,,,,,,,133,,,,,,,,,,,,,
3424,simple,SK-bed-0007,"سرير خشبي مودرن من بيتك ستور",1,0,visible,"سرير عصري","اقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nسرير خامة ميلامين تركي",,,taxable,,1,,,0,0,,110,200,160,1,,14000,20000,"الغرف > السراير",,,"https://betak.store/wp-content/uploads/2022/12/2-2-2.jpg, https://betak.store/wp-content/uploads/2022/12/2-3-1.jpg, https://betak.store/wp-content/uploads/2022/12/2-1-2.jpg",,,,,,,,,0,"{""total"":30,""to_translate"":{""en"":30}}",no,yes,yes,,product,no,1,false,1,1,1,6025065140934244,6025065180934240,90,1,,,,,,,,,,133,,,,,,,,,,,,,
3460,simple,sk-tv-00010,"مكتبة تلفزيون خشب",1,0,visible,"وحدة تلفزيون عصرية","<h2 class=""keyword-text _ngcontent-vfq-108"" aria-label=""مكتب تلفزيون. This is a keyword you provided.""><strong><span class=""keyword _ngcontent-vfq-108"" aria-hidden=""false"">مكتب تلفزيون خشب</span></strong></h2>
\nأقتن ترابيزة تليفزيون بتصميم مميز، عملي وأنيق يتيح لك مساحة تخزينية لعرض قطع الديكور المحببة إليك يزيد من منزلك أناقة.
\n
\nمكتبة تلفزيون مودرن عصرية مساحات تخزين مختلفة وتجاليد خشبية طول 210سم من بيتك ستور
\n
\nكما يمكنك التواصل مع شركة بيتك ستور .. لتفصيل مكاتب التلفزيون الخاصة بك.
\n
\n[embed]https://www.youtube.com/watch?v=IMmpNd9PFeM[/embed]",,,taxable,,1,,,0,0,,,220,210,1,,8400,12000,"وحدات التلفزيون","مكتبة تلفزيون",,"https://betak.store/wp-content/uploads/2022/12/98.png, https://betak.store/wp-content/uploads/2022/12/10-5.jpg, https://betak.store/wp-content/uploads/2022/12/10-6.jpg",,,,,,,,,0,"{""total"":77,""to_translate"":{""en"":77}}",no,yes,yes,,product,no,1,false,1,1,1,6065319753519826,6065319806853154,90,1,,,,,,,,,,,"مكتب تلفزيون خشب","مكتب تلفزيون خشب مقدم من بيتك ستور .. المتخصصون في تصنيع الاثاث المنزلي ومكاتب التلفزيون الخشب الحديثة",50,"<iframe title=""اشكال دواليب مودرن .. افضل التصميمات والاسعار من بيتك betak"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/IMmpNd9PFeM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1675824134,"<iframe title=""اشكال دواليب مودرن .. افضل التصميمات والاسعار من بيتك betak"" width=""1276"" height=""718"" src=""https://www.youtube.com/embed/IMmpNd9PFeM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1675824136,"<iframe title=""اشكال دواليب مودرن .. افضل التصميمات والاسعار من بيتك betak"" width=""1280"" height=""720"" src=""https://www.youtube.com/embed/IMmpNd9PFeM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1675824181,,,,
3474,simple,sk-angel-80,"وحدة حمام خشبية مميزة عبارة عن 2 درج مقبض ستانلس مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل انجل من بيتك ستور",1,0,visible,"وحدات حمام عصرية","وحدة تخزين حمامك تجعل روتين حمامك اكثر سلاسة، ولتتمكن من تخزين وتنظيم كل مستلزماتك بشكل رائع،
\n
\nوحده 2 درج
\nخشب laminated mdf
\n50x46x80",,,taxable,,1,,,0,0,,80,46,50,1,,2950,4500,"الحمام > وحدات الحمام",,,"https://betak.store/wp-content/uploads/2022/12/43.png, https://betak.store/wp-content/uploads/2022/12/angel-2.jpg",,,,,,,,,0,"{""total"":50,""to_translate"":{""en"":50}}",no,yes,yes,,product,no,1,false,1,1,1,5770516469651487,5770516512984816,90,1,,,,,,,,,,,,,,,,,,,,,,,
3475,simple,,"وحدة حمام خشبية مميزة عبارة عن 1 درج مقبض بلت ان مصممه لحوض كاونتر توب موديل ديكود من ديورافيت موديل بالمامن بيتك ستور",1,0,visible,"وحدات حمام عصرية","وحدة تخزين حمامك تجعل روتين حمامك اكثر سلاسة، ولتتمكن من تخزين وتنظيم كل مستلزماتك بشكل رائع،
\n
\nوحده درج
\nخشب laminated mdf
\n50x46x60",,,taxable,,1,,,0,0,,60,46,50,1,,2850,4677,"الحمام > وحدات الحمام",,,"https://betak.store/wp-content/uploads/2022/12/balma-2.jpg, https://betak.store/wp-content/uploads/2022/12/balma-3.jpg, https://betak.store/wp-content/uploads/2022/12/balma-1.jpg",,,,,,,,,0,"{""total"":49,""to_translate"":{""en"":49}}",no,yes,yes,,product,no,1,false,1,1,1,5349936135111306,5349936158444637,90,1,,,,,,,,,,,,,,,,,,,,,,,
3478,simple,sk-darling-80,"وحدة حمام خشبية مميزة عبارة عن 2 ضلفة  مصممه لحوض كاونتر توب موديل دارلينج من ديورافيت موديل دارلينج من بيتك ستور",1,0,visible,"وحدات حمام عصرية","وحدة تخزين حمامك تجعل روتين حمامك اكثر سلاسة، ولتتمكن من تخزين وتنظيم كل مستلزماتك بشكل رائع،
\n
\nوحده 2 ضلفه
\nخشب laminated mdf 83x46x80",,,taxable,,1,,,0,0,,80,46,83,1,,2350,3848,"الحمام > وحدات الحمام",,,"https://betak.store/wp-content/uploads/2022/12/darling-2.jpg, https://betak.store/wp-content/uploads/2022/12/darling-3.jpg, https://betak.store/wp-content/uploads/2022/12/darling-1.jpg",,,,,,,,,0,"{""total"":48,""to_translate"":{""en"":48}}",no,yes,yes,,product,no,1,false,1,1,1,6190202130998830,6190202160998827,90,1,,,,,,,,,,,,,,,,,,,,,,,
3492,simple,sk-lovely-80,"وحدة حمام خشبية مميزة عبارة عن 2 ضلفة ورف ديكور مصممه لحوض اوفر كاونتر موديل لوفلي من بيتك ستور",1,0,visible,"وحدات حمام عصرية","وحدة تخزين حمامك تجعل روتين حمامك اكثر سلاسة، ولتتمكن من تخزين وتنظيم كل مستلزماتك بشكل رائع،
\n
\nوحده ضلفه جرار
\nخشب laminated mdf 50x46x60",,,taxable,,1,,,0,0,,80,46,50,1,,2850,4493,"الحمام > وحدات الحمام",,,"https://betak.store/wp-content/uploads/2022/12/LOVELY2-.jpg, https://betak.store/wp-content/uploads/2022/12/LOVELY1-.jpg, https://betak.store/wp-content/uploads/2022/12/LOVELY3-.jpg",,,,,,,,,0,"{""total"":46,""to_translate"":{""en"":46}}",no,yes,yes,,product,no,1,false,1,1,1,5225872617514504,5225872640847835,90,1,,,,,,,,,,,,,,,,,,,,,,,
3511,simple,,"غرفة نوم خشب بني حديثة",1,0,visible,"غرفة نوم عصرية","<h2>غرفة نوم خشب بني حديثة</h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nغرفة نوم خشب بني حديثة تتكون من:
\nدولاب - سرير.- تسريحة.-2 كومود.
\nالدولاب يتكون من ضلفتين. الضلفة اليمني تتكون من 5 أرفف. الضلفة اليسري تتكون من رف و شماعة.
\nاللون: بني واسود
\nالخامة: خشب مضغوط
\nإخامة تنجيد اللوح الأمامى للسرير : خشب
\nالسرير مزود بمساحة تخزين: نعم
\nيتضمن ألواح السرير: نعم
\nخامة ألواح السرير: خشب موسكي
\nنوع الطلاء النهائى: مع طبقة حماية
\n111x160x202, 32x35x40, 82x100x45, 60x80, 220x200x60 cm",,,taxable,,1,,,0,0,,60,200,240,1,,27500,45833,"الغرف > غرفة نوم",,,https://betak.store/wp-content/uploads/2022/12/12.png,,,,,,,,,0,"{""total"":125,""to_translate"":{""en"":125}}",no,no,yes,,product,no,1,false,1,1,1,5858184294247326,5858184324247323,90,1,,,,,,,,,,,"غرفة نوم خشب بني حديثة","غرفة نوم خشب بني اللون حديثة مقدمة من بيتك ستور .. المتخصصون في تصنيع وانتاج الاثاث المنزلي واوض النوم الحديثة",52,,,,,,,,,,
3512,simple,,"اوضة نوم خشب فاتح",1,0,visible,"غرفة نوم عصرية","<h2><strong>اوضة نوم خشب فاتح</strong></h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\n
\nاوضة نوم خشب فاتح مصنوعة من ام دى اف، وتحتوى على 2 سرير، كومود، دولاب. تحتوى الخزانة اليمنى للدولاب على 4 أرفف والخزانة اليسرى على رفين وشماعة.
\n
\n105x120x200, 220x60x120, 45x45x50 cm",,,taxable,,1,,,0,0,,60,120,220,1,,15000,25000,"الغرف > غرفة نوم","اوضة نوم, غرف نوم",,https://betak.store/wp-content/uploads/2022/12/13.png,,,,,,,,,0,"{""total"":81,""to_translate"":{""en"":81}}",no,no,yes,,product,no,1,false,1,1,1,8537565356317243,8537565419650570,90,1,,,,,,,,,,,"اوضة نوم خشب فاتح","اوضة نوم خشب فاتح مقدم من بيتك ستور .. المتخصصون في تصنيع الاثاث المنزلي في مصر",50,,,,,,,,,,
3513,simple,,"غرفة نوم خشبية",1,0,visible,"غرفة نوم عصرية","<h2><strong>غرفة نوم خشبية</strong></h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\n
\nغرفة نوم خشبية مصنوعة من خشب ام دي اف ايطالي و مكونة من سرير و دولاب و 2 كومود مكون من درجين و تسريحة مزودة بمرايا. الدولاب يتكون من 3 ضلف، الضلفة اليمنى واليسرى تحتوي كلا منهما على رف وشماعة، والضلفة الوسطى بها 4 أرفف و درجين.
\n
\n180X60X220 ,195X160X30X105, 50X40X50, 80X40X80, 80X80, 195X160 cm",,,taxable,,1,,,0,0,,60,180,220,1,,26000,43333,"الغرف > غرفة نوم","اوضة نوم, غرف نوم",,https://betak.store/wp-content/uploads/2022/12/14.png,,,,,,,,,0,"{""total"":105,""to_translate"":{""en"":105}}",no,no,yes,,product,no,1,false,1,1,1,5528025677306497,5528025697306495,60,1,,,,,,,,,,,"غرفة نوم خشبية","غرفة نوم خشبية لون فاتح مقدم من بيتك ستور .. الشركة المتخصصة في صناعة اوض النوم والاثاث المنزلي الفاخر في مصر",50,,,,,,,,,,
3514,simple,,"غرفة نوم خشب غامق",1,0,visible,"غرفة نوم عصرية","<h2><strong>غرفة نوم خشب غامق</strong></h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\nغرفة نوم خشب غامق مصنوعة من خشب ام دى اف ايطالي.
\nسرير.دولاب.كومود.تسريحة.
\nالدولاب يتكون من 3 ضلف.
\nالضلفة اليمني و اليسري تتكون كلا منهم علي رف و شماعة.
\nالضلفة الوسطي تتكون من 4 أرفف.
\n280X60X220 ,195X160X30X105, 50X40X50, 80X40X80, 80X80, 195X160 cm",,,taxable,,1,,,0,0,,60,220,280,1,,28000,46667,"الغرف > غرفة نوم","اوضة نوم, غرف نوم, غرفة نوم",,https://betak.store/wp-content/uploads/2022/12/15.png,,,,,,,,,0,"{""total"":95,""to_translate"":{""en"":95}}",no,no,yes,,product,no,1,false,1,1,1,5770050526412579,5770050559745909,90,1,,,,,,,,,,,"غرفة نوم خشب غامق","غرفة نوم خشب غامق مقدمه من بيتك ستور .. المتخصصون في صناعة الاثاث المنزلي الفاخر وغير النوم",54,,,,,,,,,,
3515,simple,,"غرفة نوم خشب ام دي اف ايطالي",1,0,visible,"غرفة نوم عصرية","<h2><strong>غرفة نوم خشب ام دي اف ايطالي</strong></h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\n
\nغرفة نوم خشب ام دي اف ايطالي مصنوعة من خشب ام دي اف ايطالي و مكونة من سرير و دولاب و كومود و تسريحة مزودة بمرايا. الدولاب يتكون من 3 ضلف، الضلفة اليمنى واليسرى تحتوي كلا منهما على رف وشماعة، والضلفة الوسطى بها 4 أرفف و درجين.
\n
\n180X60X220 ,195X120X30X105, 50X40X50, 80X40X80, 80X80 cm",,,taxable,,1,,,0,0,,60,180,220,1,,27500,45833,"الغرف > غرفة نوم",,,https://betak.store/wp-content/uploads/2022/12/16.png,,,,,,,,,0,"{""total"":121,""to_translate"":{""en"":121}}",no,no,yes,,product,no,1,false,1,1,1,5787350714651637,5787350781318297,60,1,,,,,,,,,,,"غرفة نوم خشب ام دي اف ايطالي","غرفة نوم خشب ام دي اف ايطالي مقدمة من بيتك ستور المتخصصون في صناعة الاثاث المنزلي وغرف النوم الفاخرة في مصر",48,,,,,,,,,,
3516,simple,,"غرفة نوم مرايات مودرن",1,0,visible,"غرفة نوم عصرية","<h2><strong>غرفة نوم مرايات مودرن</strong></h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\n
\nغرفة نوم مرايات مودرن تتكون من:
\nدولاب.سرير.تسريحة.2 كومود.
\nالدولاب يتكون من ضلفتين.
\nالضلفة اليمني تتكون من 6 أرفف و شماعة.
\nالضلفة اليسري تتكون من 7 أرفف و شماعة.
\nاللون: بني فاتح وبيج
\nالخامة: خشب ام دى اف
\nخامة ألواح السرير: خشب موسكي
\n110x160x200, 38x60x47, 80x98x48, 100x55, 220x240x65 cm",,,taxable,,1,,,0,0,,65,220,240,1,,33000,55000,"الغرف > غرفة نوم","اوضة نوم, غرف نوم",,https://betak.store/wp-content/uploads/2022/12/17.png,,,,,,,,,0,"{""total"":103,""to_translate"":{""en"":103}}",no,no,yes,,product,no,1,false,1,1,1,5836226033151949,5836226079818611,90,1,,,,,,,,,,,"غرفة نوم مرايات مودرن","غرفة نوم مرايات مودرن عصرية مقدمة من بيتك ستور المتخصصون في تصنيع الاثاث المنزلي المودرن في مصر",50,,,,,,,,,,
3517,simple,,"غرفة نوم مودرن بيضاء اللون .. من بيتك ستور",1,0,visible,"غرفة نوم عصرية","<h2><strong>غرفة نوم مودرن</strong></h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\n
\nغرفة نوم مودرن مصنوعة من خشب ام دي اف ايطالي
\n
\nو مكونة من سرير و دولاب و 2 كومود مكون من درجين و تسريحة مزودة بمرايا. الدولاب يتكون من 3 ضلف، الضلفة اليمنى واليسرى تحتوي كلا منهما على رف وشماعة، والضلفة الوسطى بها 4 أرفف و درجين.
\n240X60X220 ,195X160X30X105, 50X40X50, 80X40X80, 80X80, 195X160 cm",,,taxable,,1,,,0,0,,60,220,240,1,,28000,46667,"الغرف > غرفة نوم",,,https://betak.store/wp-content/uploads/2022/12/18.png,,,,,,,,,0,"{""total"":105,""to_translate"":{""en"":105}}",no,no,yes,,product,no,1,false,1,1,1,5719380198148199,5719380221481530,90,1,,,,,,,,,,,"غرفة نوم مودرن","غرفة نوم مودرن بيضاء اللون .. مقدمة من بيتك ستور .. متخصصون في تصنيع الاثاث المنزلي",50,,,,,,,,,,
3518,simple,,"غرف نوم بيضاء كلاسيك .. من بيتك ستور",1,0,visible,"غرفة نوم عصرية","<h2><strong>غرف نوم بيضاء كلاسيك</strong></h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\n
\nغرف نوم بيضاء كلاسيك مصنوعة من خشب ام دي اف.
\nمكونة من سرير و دولاب و 2 كومود و تسريحة مزودة بمرايا 80x80 سم.
\nالدولاب يتكون من وحده تخزين بها أرفف و درجين و وحدة بها رف و شماعة.
\n
\n160x240x50, 160x200x 40x40x50, 80x80x40, 80x80 cm",,,taxable,,1,,,0,0,,50,160,240,1,,25000,41667,"الغرف > غرفة نوم",,,https://betak.store/wp-content/uploads/2022/12/19.png,,,,,,,,,0,"{""total"":101,""to_translate"":{""en"":101}}",no,no,yes,,product,no,1,false,1,1,1,6275062012512539,6275062062512534,90,1,,,,,,,,,,,"غرف نوم بيضاء كلاسيك","غرف نوم بيضاء كلاسيك مصنع من افضل الخامات عبر شركة بيتك المتخصصة في تصنيع الاثاث المنزلي في مصر",50,,,,,,,,,,
3519,simple,,"غرفة نوم خشب كلاسيك .. من بيتك ستور",1,0,visible,"غرفة نوم عصرية","<h2><strong>غرفة نوم خشب كلاسيك</strong></h2>
\nاقتن غرفة نوم أنيقة وعصرية، تساعدك على أن تقضي ساعات نومك براحة أكثر وأوقاتك الأخرى بمتعة.
\n
\nغرفة نوم خشب كلاسيك مصنوعة من خشب ام دي اف ايطالي والقطيفة. مكونة من سرير و دولاب و 2 كومود مكون من درجين و تسريحة مزودة بمرايا. الدولاب يتكون من 3 ضلف، الضلفة اليمنى واليسرى تحتوي كلا منهما على رف وشماعة، والضلفة الوسطى بها 4 أرفف و درجين.
\n240X60X220 ,195X160X30X105, 50X40X50, 80X40X80, 80X80, 195X160 cm",,,taxable,,1,,,0,0,,60,220,240,1,,27000,45000,"الغرف > غرفة نوم",,,https://betak.store/wp-content/uploads/2022/12/20.png,,,,,,,,,0,"{""total"":111,""to_translate"":{""en"":111}}",no,no,yes,,product,no,1,false,1,1,1,5768461346568118,5768461389901447,90,1,,,,,,,,,,,"غرفة نوم خشب كلاسيك","غرفة نوم خشب كلاسيك بافضل الخامات .. الحق عروض بيتك ستور المتخصصون في تصنيع الاثاث المنزلي الفاخر في مصر",50,,,,,,,,,,
